Brand,Model,Year,category_group,cluster,PC1,PC2
ural,patrol 750,2008,Standard / Naked,1,-0.18984980713951954,-1.9601931351751054
ural,patrol 750,2010,Standard / Naked,1,0.7018513606765449,-2.922537445954585
ural,patrol 750,2011,Standard / Naked,1,0.4921155638734388,-2.8846615720101654
ural,patrol 750,2012,Standard / Naked,1,0.34922337850959945,-2.5184658599717253
ural,patrol t,2012,Standard / Naked,1,0.49885152059125665,-2.4599561632533367
ural,patrol t,2013,Standard / Naked,1,0.49885152059125665,-2.4599561632533367
ural,pustinja 750,2008,Standard / Naked,1,0.47380467050217523,-2.767327082256634
ural,pustinja ii,2017,Standard / Naked,1,0.5464170453828961,-2.6466573106852636
ural,ranger,2006,Standard / Naked,1,0.518129434717572,-2.685387433038676
ural,ranger,2011,Standard / Naked,1,0.36893677210062226,-2.748389145284424
ural,ranger,2016,Standard / Naked,1,0.6879180074263279,-2.788758350298132
ural,ranger 750,2008,Standard / Naked,1,0.6311065181045048,-2.7957339877149483
ural,ranger 750,2009,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,ranger frog,2014,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,ranger tundra,2014,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,red october ii,2020,Standard / Naked,1,0.5362302251054213,-2.554676461880606
ural,red star,2003,Standard / Naked,1,-0.2361718781310278,-1.097838516629953
ural,retro,2006,Standard / Naked,1,0.4762594982545818,-2.7927864928603547
ural,retro,2014,Standard / Naked,1,0.5488958031737572,-2.97921470131863
ural,retro,2016,Standard / Naked,1,0.5863424076461545,-2.8618263521956258
ural,retro 750,2007,Standard / Naked,1,0.5795784839791621,-2.815671198344911
ural,retro 750,2008,Standard / Naked,1,0.5488958031737572,-2.97921470131863
ural,retro 750,2009,Standard / Naked,1,0.4440279047722042,-2.9602767643464207
ural,retro 750,2010,Standard / Naked,1,0.7516247072764376,-3.075928247201971
ural,retro 750,2011,Standard / Naked,1,0.7097854901698205,-2.927472821365316
ural,retro 750,2012,Standard / Naked,1,0.5683675559041115,-2.8734929478453832
ural,retro 750,2013,Standard / Naked,1,0.6732354543056644,-2.8924308848175926
ural,retro solo,2011,Standard / Naked,1,0.172856131333205,-2.307218852603482
ural,retro solo 750,2008,Standard / Naked,1,-0.08931361467067753,-2.2598740101729575
ural,retro solo 750,2009,Standard / Naked,1,0.172856131333205,-2.307218852603482
ural,retro solo 750,2012,Standard / Naked,1,0.172856131333205,-2.307218852603482
ural,sahara se,2019,Standard / Naked,1,0.6012163817913032,-2.5137731110262695
ural,scrambler,2016,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,snow leopard limited edition,2011,Standard / Naked,1,0.6573515409690439,-2.918003852879211
ural,solo,1994,Other,5,-0.6268019762072322,-2.0767773812871626
ural,solo,2006,Standard / Naked,1,-0.292421841455159,-2.1503377707171474
ural,solo,2011,Standard / Naked,1,-0.1428887944586495,-1.8798511845546766
ural,solo 750,2008,Standard / Naked,1,-0.24775669286020252,-1.8609132475824668
ural,solo 750,2009,Standard / Naked,1,-0.300190642060979,-1.8514442790963621
ural,solo st,2012,Standard / Naked,1,-0.1485821450874821,-2.0420182344448805
ural,solo st,2013,Standard / Naked,1,-0.1485821450874821,-2.0420182344448805
ural,sportsman,2006,Standard / Naked,1,0.7278652315206781,-2.7232633069830956
ural,sportsman,2011,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,sportsman,2016,Standard / Naked,1,0.5464170453828961,-2.6466573106852636
ural,sportsman 750,2008,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,sportsman 750,2009,Standard / Naked,1,0.6835404673052813,-2.805202956201053
ural,sportsman azur,2014,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,sportsman se,2019,Standard / Naked,1,0.6059467228870323,-2.516029760430214
ural,t,2012,Standard / Naked,1,0.3457537083635522,-2.4325651802334725
ural,t,2013,Standard / Naked,1,0.5030555559658816,-2.460972085691787
ural,t,2014,Standard / Naked,1,0.3623626299428745,-2.661490775435917
ural,t twd,2016,Standard / Naked,1,0.6879180074263279,-2.788758350298132
ural,taiga,2010,Standard / Naked,1,0.5257047688817219,-2.7284713682943393
ural,tourist,1994,Other,5,-0.6268019762072322,-2.0767773812871626
ural,tourist,2006,Standard / Naked,1,0.6445322503802514,-2.706397679838859
ural,tourist,2013,Standard / Naked,1,0.18845186076122267,-2.404158274775158
ural,tourist,2016,Standard / Naked,1,0.48593391567114824,-2.571918152893415
ural,tourist 750,2007,Standard / Naked,1,0.48723040277792184,-2.6779907743805444
ural,tourist 750,2008,Standard / Naked,1,0.3609033513639921,-2.5776068561301373
ural,tourist 750,2009,Standard / Naked,1,0.46577124976554507,-2.5965447931023466
ural,tourist 750,2010,Standard / Naked,1,0.5390139698981431,-2.5807658227187504
ural,tourist 750,2011,Standard / Naked,1,0.5390139698981431,-2.5807658227187504
ural,tourist 750,2012,Standard / Naked,1,0.5030555559658816,-2.460972085691787
ural,tourist lx,2007,Standard / Naked,1,0.6445322503802514,-2.706397679838859
ural,troyka,2006,Sport,1,0.3823625043763689,-2.6590528374083346
ural,wjuga 750,2009,Standard / Naked,1,0.5786725689037282,-2.786265019228843
ural,wolf 750,2008,Cruiser,1,0.0019418505042067592,-2.576840555104442
ural,wolf 750,2009,Cruiser,1,-0.10292604789734627,-2.5579026181322324
ural,wolf 750,2010,Cruiser,1,-0.05438175533139843,-2.51365482954925
ural,wolf 750 solo,2011,Cruiser,1,0.10292009227093107,-2.5420617350075645
ural,wolf 750 solo,2012,Cruiser,1,0.07355757459003952,-2.5027527363392865
veli,king50 eec,2007,Cruiser,2,-3.9288166476162103,-1.3595817261930256
veli,vl150-26,2012,Standard / Naked,8,-2.1664727255069893,0.8768602769859989
veli,vl150py,2007,Dirt / Mini,8,-2.3336092029179905,-0.06120382296756625
veli,vl200gs-2,2012,Standard / Naked,8,-2.261117500885377,0.46711917863503627
veli,vl200gs-3,2012,Standard / Naked,8,-2.3937436379640618,0.43509747667301507
veli,vl200gs-5,2012,Standard / Naked,8,-1.9251930409520346,0.03127582226410619
veli,vl200gy-2,2007,Dirt / Mini,2,-2.940354522345657,-1.0454237212067097
veli,vl250 kn,2016,Cruiser,8,-1.7173182672114684,-0.9344979985567584
veli,vl250gs rz,2016,Standard / Naked,8,-2.164387440420179,0.4800930670029393
veli,vl250gs-r,2016,Standard / Naked,8,-2.164387440420179,0.4800930670029393
veli,vl250py,2007,Dirt / Mini,5,-2.2582890466085264,0.009143247096505974
vento,colt,2012,Cruiser,8,-2.0908896948189204,-0.8374687324425164
vento,hot rod,2011,Scooter,2,-3.4964288253118574,1.0984763695208992
vento,hot rod,2013,Scooter,8,-3.1818251301071987,1.0416625586042703
vento,phantera,2007,Scooter,2,-3.601972486727086,1.1177366849793868
vento,phantera,2008,Scooter,8,-3.287368791522427,1.0609228740627579
vento,phantom li,2007,Scooter,2,-3.6544064359278625,1.1272056534654917
vento,phantom li,2008,Scooter,8,-3.1825008931208743,1.041984937090548
vento,phantom r3,2009,Scooter,8,-3.1671927002859666,1.490414432330919
vento,phantom r4i,2007,Scooter,2,-3.864142232730969,1.1650815274099109
vento,phantom r4i,2010,Scooter,8,-3.219626649486743,1.4998834008170239
vento,phantom r5,2011,Scooter,8,-3.11475875108519,1.480945463844814
vento,phantom r5,2013,Scooter,8,-3.11475875108519,1.480945463844814
vento,rebellian,2012,Cruiser,8,-1.9350214974056539,-0.3949044444211606
vento,thunderstar,2012,Cruiser,8,-2.7178189789278613,-0.34265333338241133
vento,triton li,2008,Scooter,8,-3.3207130379907146,0.8669705957913089
vento,triton li,2009,Scooter,8,-3.163411190388385,0.8385636903329944
vento,triton li,2011,Scooter,8,-3.215845139589162,0.8480326588190992
vento,triton li,2013,Scooter,8,-3.215845139589162,0.8480326588190992
vento,triton r4,2007,Scooter,8,-3.2682790887899382,0.8575016273052041
vento,triton r4,2010,Scooter,8,-3.2682790887899382,0.8575016273052041
vento,vortex 150,2014,Scooter,8,-3.2770914870059853,0.7597558269158158
vento,zip li,2008,Scooter,2,-3.9043242800769717,1.189064634697256
vento,zip r3i turbocam,2007,Scooter,2,-3.642154534073089,1.1417197922667317
vervemoto,classic 125,2017,Standard / Naked,8,-2.572740306748643,0.6602638790240986
vervemoto,classic s 125,2017,Standard / Naked,8,-2.6221169496576224,0.6627511771672113
vervemoto,classic s 125i,2021,Standard / Naked,8,-2.572740306748643,0.6602638790240986
vervemoto,classic s 250,2017,Standard / Naked,8,-2.3658376880940026,0.4536780316753261
vervemoto,classic s 250i,2020,Standard / Naked,8,-2.3931461570229606,0.5644043301470185
vervemoto,scrambler 125i,2020,Standard / Naked,8,-2.460428216914597,0.6895633625743356
vervemoto,scrambler 125i,2022,Standard / Naked,8,-2.56529611531615,0.7085012995465453
vervemoto,tracker 125i,2022,Adventure / Dual Sport,5,-1.7053116056899251,-0.7025338333482039
vespa,granturismo 125l,2006,Scooter,8,-2.4588019815119515,1.0645354182634332
vespa,granturismo 200,2008,Scooter,8,-2.479391439389463,1.019271336000823
vespa,granturismo 200 l,2006,Scooter,8,-2.319063009514326,0.8260932601284356
vespa,gt 200,2007,Scooter,8,-2.477866429434588,0.9245796454924718
vespa,gt navy 125,2009,Scooter,8,-2.442478903929023,0.974640045495713
vespa,gts,2019,Scooter,8,-2.6991997692634446,0.6716413755032099
vespa,gts 125,2008,Scooter,8,-2.451761960037411,0.9731330247744123
vespa,gts 125,2009,Scooter,8,-2.5550027665456927,0.9757496513305025
vespa,gts 125,2010,Scooter,8,-2.8174120053149982,0.4799893717430765
vespa,gts 125,2011,Scooter,8,-2.102083905997805,1.8039653565997609
vespa,gts 125,2021,Scooter,8,-2.580002193208071,0.8672097326478633
vespa,gts 125,2022,Scooter,8,-2.564534378565138,0.9003320049963209
vespa,gts 125 super,2011,Scooter,8,-2.439058737693573,0.8850636538345238
vespa,gts 125 super,2013,Scooter,8,-2.3866247884927967,0.8755946853484189
vespa,gts 125 touring,2021,Scooter,8,-2.580002193208071,0.8672097326478633
vespa,gts 125 touring,2022,Scooter,8,-2.564534378565138,0.9003320049963209
vespa,gts 125ie super,2015,Scooter,8,-2.301339856889953,0.9262347415244491
vespa,gts 150,2017,Scooter,8,-2.6681470925873296,0.2545452659707163
vespa,gts 300,2012,Scooter,8,-2.382498861309577,0.4506257149928728
vespa,gts 300,2015,Scooter,8,-2.4234085723472396,0.3993881139841836
vespa,gts 300,2016,Scooter,2,-2.6331443691503456,0.437263987928603
vespa,gts 300,2017,Scooter,8,-2.4430419666744605,0.4639632253143114
vespa,gts 300,2021,Scooter,8,-2.341499371496783,0.5779185135527347
vespa,gts 300,2022,Scooter,8,-2.333091300747533,0.5758866686758345
vespa,gts 300  super,2015,Scooter,2,-2.685578318351122,0.4467329564147078
vespa,gts 300 75th,2022,Scooter,8,-2.3335898238068875,0.5746163871792799
vespa,gts 300 ie,2013,Scooter,2,-2.6527777634775664,0.5018390992587306
vespa,gts 300 ie super,2013,Scooter,2,-2.9132925072588405,0.5574632457453481
vespa,gts 300 super,2012,Scooter,8,-2.441386964451852,0.4722425293704045
vespa,gts 300 super,2016,Scooter,8,-2.580710419949569,0.4277950194424982
vespa,gts 300 super sport,2016,Scooter,8,-2.390608017473684,0.4544942568282065
vespa,gts 300 super sport se,2013,Scooter,2,-2.6592319174190657,0.5139869451501576
vespa,gts 300 supersport,2019,Scooter,8,-2.3606993178860147,0.3986315087473371
vespa,gts 300 touring,2021,Scooter,8,-2.341499371496783,0.5779185135527347
vespa,gts 300 touring,2022,Scooter,8,-2.333091300747533,0.5758866686758345
vespa,gts 300ie touring,2015,Scooter,8,-2.362225970899309,0.44095436040453867
vespa,gts super 125,2017,Scooter,8,-2.301339856889953,0.9262347415244491
vespa,gts super 125,2021,Scooter,8,-2.5875694568823953,0.8690383930370735
vespa,gts super 125,2022,Scooter,8,-2.5850355728288887,0.8778405933909275
vespa,gts super 125 racing sixties,2021,Scooter,8,-2.5875694568823953,0.8690383930370735
vespa,gts super 125 racing sixties,2022,Scooter,8,-2.564534378565138,0.9003320049963209
vespa,gts super 125 sport,2021,Scooter,8,-2.5875694568823953,0.8690383930370735
vespa,gts super 125 sport,2022,Scooter,8,-2.564534378565138,0.9003320049963209
vespa,gts super 125 tech,2021,Scooter,8,-2.5875694568823953,0.8690383930370735
vespa,gts super 125 tech,2022,Scooter,8,-2.564534378565138,0.9003320049963209
vespa,gts super 300,2017,Scooter,2,-2.685578318351122,0.4467329564147078
vespa,gts super 300,2019,Scooter,8,-2.458958321043363,0.42420897094874294
vespa,gts super 300,2021,Scooter,8,-2.333091300747533,0.5758866686758345
vespa,gts super 300,2022,Scooter,8,-2.3335898238068875,0.5746163871792799
vespa,gts super 300 racing sixties,2021,Scooter,8,-2.333091300747533,0.5758866686758345
vespa,gts super 300 racing sixties,2022,Scooter,8,-2.3335898238068875,0.5746163871792799
vespa,gts super 300 sport,2021,Scooter,8,-2.2806573515467563,0.5664177001897297
vespa,gts super 300 sport,2022,Scooter,8,-2.3335898238068875,0.5746163871792799
vespa,gts super 300 tech,2021,Scooter,8,-2.333091300747533,0.5758866686758345
vespa,gts super 300 tech,2022,Scooter,8,-2.3335898238068875,0.5746163871792799
vespa,gts super racing sixties,2020,Scooter,8,-2.825448940189659,0.2829521714290308
vespa,gts supersport,2015,Scooter,8,-2.362225970899309,0.44095436040453867
vespa,gts touring 300,2017,Scooter,8,-2.384558894567728,0.4404699164349101
vespa,gts touring 300,2019,Scooter,8,-2.455786262031875,0.40974596203207875
vespa,gtv 300,2011,Scooter,8,-2.5249931224995654,0.4924259418235561
vespa,gtv 300,2012,Scooter,8,-2.350034326323811,0.459752162123751
vespa,gtv 300,2017,Scooter,8,-2.3404073257026554,0.43055406218536746
vespa,gtv 300 ie,2013,Scooter,8,-2.44949612061596,0.4761110712057382
vespa,gtv 300ie via montenapoleane,2010,Scooter,8,-2.4549022247253642,0.47869009909596066
vespa,gtv vie della moda,2013,Scooter,8,-2.4908152949970805,0.5041175835595231
vespa,lx 150,2008,Scooter,8,-2.8871904687087033,0.6652798558765
vespa,lx 150,2009,Scooter,2,-3.067235605454047,0.6934794592896603
vespa,lx 150,2010,Scooter,8,-3.0148016562532707,0.6840104908035555
vespa,lx 150 i.e.,2011,Scooter,8,-2.857499808650941,0.6556035853452409
vespa,lx 150 i.e.,2012,Scooter,2,-3.171525416793552,0.7109899761308539
vespa,lx 50 4v,2013,Scooter,8,-3.0600284521907724,0.6813000579979074
vespa,lx150,2006,Scooter,2,-3.4065407991832486,0.41301277343667614
vespa,lxv 150 ie,2013,Scooter,8,-2.9959825962643145,0.7018871605816366
vespa,px 125,2011,Scooter,8,-2.973585136881707,0.7557933697263146
vespa,px 125,2013,Scooter,8,-3.0260190860824836,0.7652623382124195
vespa,px 125,2015,Scooter,2,-3.2357548828855895,0.8031382121568389
vespa,px 125,2017,Scooter,8,-3.0260190860824836,0.7652623382124195
vespa,s,2008,Scooter,8,-2.864365913021386,0.6059387446917782
vespa,s 150 i.e.,2012,Scooter,2,-3.199134024402624,0.725312535712982
vespa,s 150 ie.,2013,Scooter,8,-2.8500664155005095,0.652057421996185
vespa,s 150 sport se,2013,Scooter,8,-2.9025862033921657,0.7099158591442921
vespa,s 50 4v,2012,Scooter,8,-3.0371969373020566,0.714687264119325
vespa,settantesimo,2017,Scooter,8,-2.4234085723472396,0.3993881139841836
victory,10th anniversary vision tour,2009,Touring,4,2.6671528923819428,-3.963110857642724
victory,arlen ness vision,2012,Touring,4,2.6589402414604377,-4.185297705740644
victory,arlen ness vision,2013,Touring,4,2.5853181351995147,-4.185724558173468
victory,cory ness cross country,2012,Touring,4,2.7497469122879727,-3.6701069519091054
victory,cory ness cross country tour,2013,Touring,4,2.413467546003517,-3.6236430519845544
victory,cross country,2012,Touring,4,2.6468645385916973,-3.648446914161599
victory,cross country,2015,Touring,4,3.483744416003823,-2.953052450148147
victory,cross country tour,2012,Touring,4,2.8163192147778484,-3.905724144592341
victory,cross country tour,2013,Touring,4,2.740609663142983,-3.9089680307911534
victory,cross roads,2012,Touring,4,2.251750925730262,-3.518867968614834
victory,cross roads classic le,2012,Touring,4,2.6568687729967886,-3.6705825467500226
victory,cross roads delux,2012,Touring,4,2.4154813089745506,-3.561928751036945
victory,hammer 8 ball,2012,Cruiser,4,1.3992809436306723,-1.9469236032842558
victory,hammer s,2012,Cruiser,4,1.4613923416936894,-1.8936839250911797
victory,hammer s,2015,Cruiser,4,1.3565244432921364,-1.87474598811897
victory,hammer s,2016,Cruiser,4,1.5151406784879173,-1.9108684281023942
victory,hammer s 106,2012,Cruiser,4,1.1467886464890302,-1.8368701141745507
victory,high ball,2012,Cruiser,4,1.4168804300416973,-2.0341045213520093
victory,kingpin,2012,Cruiser,4,1.453924785093905,-1.8741002131551252
victory,octane,2017,Cruiser,1,1.3514732493576098,-0.6422725630090738
victory,octane,2018,Cruiser,1,1.299791457958517,-0.6360347517605209
victory,police commander i,2017,Touring,4,2.761189797673835,-3.944803964776356
victory,police commander ii,2017,Touring,4,2.709831808634489,-3.920303199819243
victory,police stealth commander i,2017,Touring,4,2.709831808634489,-3.920303199819243
victory,vegas,2012,Cruiser,4,1.0366361033953189,-1.8975461559510673
victory,vegas 8 ball,2012,Cruiser,4,1.3952396064466688,-1.9402308552466472
victory,vegas jackpot,2012,Cruiser,4,1.4740626112685224,-1.9333503347380931
victory,vision tour,2012,Touring,4,2.8037590408729813,-3.955502697273078
victory,vision tour,2013,Touring,4,2.675717460706004,-3.9491826819950946
victory,zach ness vegas,2012,Cruiser,4,1.2988058493992014,-1.9448909983815916
voge,300ac,2021,Standard / Naked,2,-1.8991302008696378,0.7056250870974493
voge,300ds,2021,Adventure / Dual Sport,5,-0.8060574094635454,-0.9244051373468078
voge,300r,2020,Standard / Naked,8,-1.671157023250801,0.6627664661099798
voge,300rr,2020,Sport,2,-1.7430757024808068,0.2613887412465493
voge,500ds,2020,Sport,3,-1.036190751003697,0.25536717933768016
voge,500r,2020,Standard / Naked,3,-1.1086163300019025,0.42586970209258707
voge,650ds,2020,Touring,5,0.10972146524643368,-1.7987262655274505
voge,brivido 500,2022,Standard / Naked,3,-1.1483107290024663,0.4964565828416241
voge,valico 500ds,2022,Standard / Naked,3,-0.855625499007703,0.6139438394679625
voge,valico 650dsx,2022,Adventure / Dual Sport,5,-0.16445739867117623,-1.3914757446010666
voxan,black magic,2009,Standard / Naked,3,1.2114296848630812,0.6018260178725301
voxan,black magic,2010,Standard / Naked,3,1.2114296848630812,0.6018260178725301
voxan,café racer,2001,Standard / Naked,3,0.9460346029134024,1.1435940224959675
