Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options,category_group,horsepower,torque_nm,displacement_cc,weight_lbs,seat_height_in,fuel_capacity_gal,rating_clean,power_to_weight,hp_per_cc,quality_score,value_score,beginner_score,performance_score,touring_score,commuting_score,utility_base,cluster
triumph,tiger sport,2020,Allround,3.5,1050,124,106,In-line three,four-stroke,6-speed,79,71.4,20,Injection. Multipoint sequential electronic fuel injection with SAI,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,218,1540,830,"Double disc. ABS.  Floating discs, Nissin 4-piston calipers",Single disc. ABS. Nissin 2-piston sliding caliper.,120/70-ZR17,180/55-ZR17,Showa 43mm cartridge forks with dual rate springs and adjustable preload.,Showa monoshock with adjustable preload and rebound damping.,"Matt Silver Ice, Storm Grey",Standard / Naked,124,106,1050,480.60715999999996,32.67716535433071,5.283440000000001,3.5,0.258006976009263,0.1180952380952381,70,10.669623513564717,20,36.203959486917704,75,50,47.05098987172943,6
triumph,trident 660,2022,Naked bike,NA,660,81,63.7,In-line three,four-stroke,6-speed,74,51.1,14,Injection. Multipoint sequential electronic fuel injection with electronic throttle control,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,189,1401,805,Double disc. ABS. Two-piston calipers.,Single disc. ABS. Single-piston caliper.,120/70-R17,180/55-R17,Showa 41mm upside down separate function forks (SFF),Showa monoshock RSU. with preload adjustment,"Crystal white, Sapphire black, Matt Jet Black/Silver Ice, Silver Ice/Diablo Red",Standard / Naked,81,63.7,660,416.67317999999995,31.692913385826774,3.698408,3.5,0.19439696118670274,0.12272727272727273,70,11.151069337879624,60,27.085978674923034,40,90,53.77149466873076,3
triumph,trophy se,2017,Touring,3.9,1215,134,120,In-line three,four-stroke,6-speed,85,71.4,26,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,295,1542,770,"Double disc. Floating discs, Nissin 4-piston calipers, linked brakes (front brakes partially activated by rear), ABS (non-switchable)","Single disc. Nissin 2-piston sliding caliper, ABS (non-switchable)",120/70-ZR17,190/55-ZR17,"WP 43mm upside down forks, electronically adjustable rebound damping (sport/normal/comfort).","WP monoshock with integral oil reservoir, electronically adjustable hydraulic preload (1up, 1up+luggage, 2up), electronically adjustable rebound damping (sport, normal, comfort).","Phantom Black, Pacific Blue",Touring,134,120,1215,650.3629,30.314960629921263,6.868472000000001,3.9,0.20603881309957872,0.1102880658436214,78,9.858159269698076,20,28.75474392602055,100,50,51.388685981505134,6
yamaha,aerox 155,2022,Scooter,NA,155,14.8,13.9,Single cylinder,four-stroke,Automatic,58,58.7,5.5,Injection,Single Overhead Cams (SOHC),Liquid,Belt,116,1350,790,Single disc. ABS,Expanding brake (drum brake),110/80-14,140/70-14,"Telescopic fork, 26mm",Unit Swing,"Black, Grey, Blue",Scooter,14.8,13.9,155,255.73591999999996,31.10236220472441,1.452946,3.5,0.05787219879006439,0.09548387096774194,70,8.319436360321731,100,7.5162589166880105,40,90,58.879064729172,8
yamaha,all new soul gt aks sss,2021,Scooter,NA,125,9.4,9.6,Single cylinder,four-stroke,Automatic,52.4,57.9,4.2,Injection,Single Overhead Cams (SOHC),Air,Belt,98,1260,745,Single disc,Expanding brake (drum brake),80/80-14,100/70-14,Telescopic fork,Unit swingarm,Green,Scooter,9.4,9.6,125,216.05275999999998,29.330708661417326,1.1095224000000001,3.5,0.04350789131321443,0.0752,70,6.211165210787558,100,5.457251694053976,40,90,58.364312923513495,8
yamaha,axis treet,2018,Scooter,NA,124,8.1,8.9,Single cylinder,four-stroke,Automatic,51.5,60,5.5,Injection,Single Overhead Cams (SOHC),Air,Belt,110,1255,735,Single disc,Expanding brake (drum brake),3.50-10,3.50-10,Telescopic fork,Unit swing,"Red, black, purple, white, grey, brown",Scooter,8.1,8.9,124,242.5082,28.937007874015748,1.452946,3.5,0.03340093242207892,0.06532258064516129,70,5.184522993886534,100,4.008500935324264,40,90,58.002125233831066,8
yamaha,bws naked,2016,Scooter,NA,49.2,3.2,3.6,Single cylinder,two-stroke,Automatic,40,39.2,5.3,Carburettor. Gurtner,NA,Air,Belt,82,1172,768,Single disc,Expanding brake (drum brake),120/90-10,150/80-10,Telescopic fork,Unit swing,Black,Scooter,3.2,3.6,49.2,180.77883999999997,30.236220472440948,1.4001116,3.5,0.017701186709683504,0.06504065040650406,70,5.155219642998157,100,1.7580694496826865,40,90,57.43951736242067,8
yamaha,byson fi,2017,Naked bike,NA,155,12.9,13,Single cylinder,four-stroke,6-speed,NA,NA,12,Injection,Single Overhead Cams (SOHC),Air,Chain,133,1340,790,Single disc,Expanding brake (drum brake),100/80-M17,130/70-M17,Telescopic,Swing Arm,"Grey, gray/red",Standard / Naked,12.9,13,155,293.21446,31.10236220472441,3.170064,3.5,0.04399510174225378,0.0832258064516129,70,7.045353922626142,100,5.527089365932792,40,90,58.3817723414832,8
yamaha,cygnus x,2016,Scooter,3.4,125,10.7,9.3,Single cylinder,four-stroke,Automatic,52.4,57.9,7.4,Injection,Single Overhead Cams (SOHC),Air,Belt,112,1295,785,Single disc,Expanding brake (drum brake),110/70-12,120/70-12,Telescopic fork,Unit swing,"Silver, white, black",Scooter,10.7,9.3,125,246.91743999999997,30.905511811023622,1.9548728000000002,3.4,0.04333432259786915,0.0856,68,7.292123573716655,100,5.432372023447147,40,90,58.05809300586179,8
yamaha,cygnus x sr,2015,Scooter,3.3,125,10.7,9.3,Single cylinder,four-stroke,Automatic,52.4,57.9,7.1,Injection,Single Overhead Cams (SOHC),Air,Belt,112,1295,785,Single disc,Expanding brake (drum brake),110/70-12,120/70-12,Telescopic fork,Unit swing,"Red, blue, yellow, white",Scooter,10.7,9.3,125,246.91743999999997,30.905511811023622,1.8756212,3.3,0.04333432259786915,0.0856,66,7.292123573716655,100,5.432372023447147,40,90,57.75809300586179,8
yamaha,fascino,2020,Scooter,NA,113,9.5,8.1,Single cylinder,four-stroke,Automatic,50,57.8,5.2,Carburettor,Single Overhead Cams (SOHC),Air,Belt,103,1270,775,Expanding brake (drum brake),Expanding brake (drum brake),90/100-10,90/100-10,Telescopic,Unit Swing,"Season Green, Glamourous Gold, Dapper Blue, Beamimg Blue, Dazzling Grey, Sassy Cyan, Darknight",Scooter,9.5,8.1,113,227.07585999999998,30.511811023622048,1.3736944000000002,3.5,0.041836239219792015,0.084070796460177,70,7.133180751121228,100,5.217633895588216,40,90,58.304408473897055,8
yamaha,fino 125 blue core,2017,Scooter,2.9,125,9.4,9.6,Single cylinder,four-stroke,Automatic,52.4,57.9,4.2,Injection,Single Overhead Cams (SOHC),Air,Belt,98,1260,745,Single disc,Expanding brake (drum brake),70/90-14,80/90-14,Telescopic fork,Unit swingarm,"White, red",Scooter,9.4,9.6,125,216.05275999999998,29.330708661417326,1.1095224000000001,2.9,0.04350789131321443,0.0752,58,6.211165210787558,100,5.457251694053976,40,90,56.5643129235135,2
yamaha,fino 125 blue core - grande,2021,Scooter,NA,125,9.4,9.6,Single cylinder,four-stroke,Automatic,52.4,57.9,4.2,Injection,Single Overhead Cams (SOHC),Air,Belt,98,1260,745,Single disc,Expanding brake (drum brake),70/90-14,80/90-14,Telescopic fork,Unit swingarm,"Luxury Red, Royal Blue",Scooter,9.4,9.6,125,216.05275999999998,29.330708661417326,1.1095224000000001,3.5,0.04350789131321443,0.0752,70,6.211165210787558,100,5.457251694053976,40,90,58.364312923513495,8
yamaha,freego s,2021,Scooter,NA,125,9.4,9.5,Single cylinder,four-stroke,Automatic,52,57.9,4.2,Carburettor,Single Overhead Cams (SOHC),Air,Belt,102,1275,778,Single disc,Expanding brake (drum brake),100/90-12,110/90-12,Telescopic fork,Unit swingarm,"Matte Blue, Matte Red",Scooter,9.4,9.5,125,224.87123999999997,30.629921259842522,1.1095224000000001,3.5,0.04180169949700994,0.0752,70,6.211165210787558,100,5.212682905866596,40,90,58.30317072646665,8
yamaha,fz 25,2018,Naked bike,3.6,249,20.9,20,Single cylinder,four-stroke,5-speed,74,58,14,Injection,Single Overhead Cams (SOHC),Air,Chain,148,1360,795,Single disc,Single disc,100/80-17,140/70-17,Telescopic fork,Swingarm.  Monocross suspsension.,"Blue, black, white",Standard / Naked,20.9,20,249,326.28376,31.2992125984252,3.698408,3.6,0.06405467437300588,0.08393574297188755,72,7.119143520581879,100,8.402466755078468,40,90,59.40061668876962,8
yamaha,fz16,2018,Sport,NA,153,14,14,Single cylinder,four-stroke,5-speed,58,57.9,12,Carburettor,Single Overhead Cams (SOHC),Air,Chain,126,1335,800,Single disc. Hydraulic,Expanding brake (drum brake),100/80-17,140/60-17,Telescopic Hydraulic,Monocross,Red,Sport,14,14,153,277.78211999999996,31.496062992125985,3.170064,3.5,0.05039921215951553,0.0915032679738562,70,7.905699235731212,100,6.445066764073218,40,75,56.3612666910183,8
yamaha,fz25,2017,Naked bike,3.1,249,20.9,20,Single cylinder,four-stroke,5-speed,74,58,14,Injection,Single Overhead Cams (SOHC),Air,Chain,148,1360,795,Single disc,Single disc,100/80-17,140/70-17,Coil spring/Hydraulic Damper,Coil spring/Hydraulic Damper,"Blue, black, white",Standard / Naked,20.9,20,249,326.28376,31.2992125984252,3.698408,3.1,0.06405467437300588,0.08393574297188755,62,7.119143520581879,100,8.402466755078468,40,90,57.90061668876962,2
